decade_id,term_str,n,tfidf
2,shift,1,0.0008115527397445756
2,shifting,1,0.0013235855098418618
2,shimmer,4,0.0032462109589783024
2,shine,4,0.0
2,shinin,2,0.0010240655401945725
2,shining,1,0.0005120327700972862
2,shit,49,0.00659942953704859
2,shits,2,0.0026471710196837236
2,shittiest,2,0.0026471710196837236
2,shitty,1,0.0008115527397445756
2,shiver,3,0.00040404670634991365
2,shivererer,1,0.0013235855098418618
2,shivers,6,0.004869316438467454
2,shoes,5,0.0
2,shoot,1,0.00013468223544997122
2,shootin,3,0.002434658219233727
2,shoots,2,0.0010240655401945725
2,short,3,0.0008985599089418682
2,shorty,6,0.0030721966205837174
2,shot,6,0.0008080934126998273
2,shotgun,1,0.0005120327700972862
2,shots,3,0.0015360983102918587
2,should,9,0.0
2,shoulda,2,0.0010240655401945725
2,shoulder,4,0.0005387289417998849
2,shoulders,2,0.0005990399392945787
2,shouldnt,10,0.002995199696472894
2,shouldntve,1,0.0013235855098418618
2,shouldve,8,0.0
2,shout,3,0.0015360983102918587
2,shoutout,1,0.0013235855098418618
2,show,17,0.0
2,showed,2,0.0005990399392945787
2,shower,4,0.005294342039367447
2,showin,1,0.0008115527397445756
2,shut,1,0.00029951996964728937
2,shutting,1,0.0013235855098418618
2,si,22,0.01785416027438066
2,sick,2,0.00026936447089994243
2,sickness,1,0.0013235855098418618
2,side,13,0.0
2,sidе,1,0.0008115527397445756
2,siempre,4,0.005294342039367447
2,sight,4,0.0
2,sign,3,0.00040404670634991365
2,signs,1,0.0005120327700972862
2,sigo,3,0.0039707565295255855
2,sigue,1,0.0013235855098418618
2,silence,6,0.0
2,silent,5,0.000673411177249856
2,silicon,1,0.0013235855098418618
2,simon,1,0.0013235855098418618
2,simple,1,0.00013468223544997122
2,simply,1,0.0005120327700972862
2,simz,4,0.005294342039367447
2,sin,5,0.000673411177249856
2,since,7,0.0
2,sing,12,0.0
2,singin,7,0.0009427756481497985
2,singing,1,0.00013468223544997122
2,single,2,0.00026936447089994243
2,sinking,1,0.00029951996964728937
2,sinners,1,0.0013235855098418618
2,sins,3,0.002434658219233727
2,sipped,3,0.0039707565295255855
2,sippin,6,0.004869316438467454
2,sister,4,0.0011980798785891575
2,sit,6,0.0
2,sittin,4,0.0005387289417998849
2,sitting,3,0.0008985599089418682
2,six,12,0.003594239635767473
2,sizzlin,1,0.0013235855098418618
2,skilla,3,0.0039707565295255855
2,skim,1,0.0013235855098418618
2,skin,10,0.0
2,skip,2,0.0010240655401945725
2,skrrt,1,0.0013235855098418618
2,sky,23,0.0
2,slack,2,0.0016231054794891512
2,slam,1,0.0013235855098418618
2,slatt,6,0.007941513059051171
2,slave,4,0.005294342039367447
2,sleazin,1,0.0008115527397445756
2,sleep,14,0.0
2,sleepin,1,0.0005120327700972862
2,slept,1,0.0005120327700972862
2,slide,6,0.0030721966205837174
2,slik,1,0.0013235855098418618
2,slip,2,0.0
2,slipped,3,0.002434658219233727
2,slippin,1,0.0013235855098418618
2,slogan,1,0.0013235855098418618
2,sloppy,1,0.0013235855098418618
2,slow,8,0.0
2,slowly,3,0.0
2,smack,1,0.0013235855098418618
2,small,2,0.00026936447089994243
2,smart,3,0.0008985599089418682
2,smarter,1,0.0013235855098418618
2,smash,1,0.0005120327700972862
2,smell,1,0.00013468223544997122
2,smile,10,0.0
2,smiles,1,0.0005120327700972862
2,smoke,9,0.001212140119049741
2,smokin,1,0.0008115527397445756
2,smoking,1,0.00013468223544997122
2,smudged,1,0.0013235855098418618
2,sna,2,0.0026471710196837236
2,snap,11,0.00892708013719033
2,snapchat,1,0.0013235855098418618
2,snappin,6,0.007941513059051171
2,snatch,2,0.0016231054794891512
2,snatched,1,0.0013235855098418618
2,sneak,1,0.0005120327700972862
2,sneaky,1,0.0013235855098418618
2,snide,1,0.0013235855098418618
2,sniffin,2,0.0016231054794891512
2,snooze,6,0.007941513059051171
2,snow,1,0.00029951996964728937
2,snuff,1,0.0008115527397445756
2,so,172,0.0
2,sober,6,0.004869316438467454
2,social,2,0.0026471710196837236
2,sock,5,0.002560163850486431
2,soft,3,0.00040404670634991365
2,sofía,1,0.0013235855098418618
2,sol,2,0.0026471710196837236
2,sold,4,0.0005387289417998849
2,soldiers,6,0.004869316438467454
2,solo,2,0.0005990399392945787
2,some,47,0.0
2,somebody,12,0.0
2,somebodys,1,0.0005120327700972862
2,someday,1,0.0
2,somehow,1,0.00029951996964728937
2,someone,18,0.0
2,somethin,26,0.0
2,something,23,0.0
2,somethings,2,0.0005990399392945787
2,sometimes,19,0.0025589624735494533
2,somewhere,3,0.0
2,son,8,0.0010774578835997697
2,song,23,0.0
2,songs,3,0.0
2,songwriter,1,0.0013235855098418618
2,sonic,1,0.0013235855098418618
2,sonrían,4,0.005294342039367447
2,soon,7,0.0
2,sooner,1,0.00029951996964728937
2,sore,2,0.0016231054794891512
2,sorry,9,0.0
2,sos,2,0.0016231054794891512
2,soul,10,0.0
2,soulmate,1,0.0013235855098418618
2,souls,3,0.0008985599089418682
2,sound,7,0.0
2,sounds,5,0.001497599848236447
2,south,2,0.00026936447089994243
2,southside,1,0.0013235855098418618
2,souvenirs,1,0.0013235855098418618
2,soy,6,0.004869316438467454
2,space,9,0.0
2,spaceships,5,0.004057763698722878
2,spare,2,0.0010240655401945725
2,spark,1,0.0005120327700972862
2,speak,7,0.0
2,speakin,1,0.0008115527397445756
2,special,2,0.00026936447089994243
2,speed,3,0.00040404670634991365
2,speedin,3,0.002434658219233727
2,spell,3,0.0008985599089418682
2,spend,5,0.0
2,spendin,2,0.0026471710196837236
2,spending,1,0.0005120327700972862
2,spent,5,0.0
2,spiderboy,1,0.0013235855098418618
2,spilled,1,0.0013235855098418618
2,spilling,1,0.0013235855098418618
2,spilt,1,0.0013235855098418618
2,spin,1,0.00029951996964728937
2,spinnin,3,0.0008985599089418682
2,spinning,1,0.00013468223544997122
2,spirallin,1,0.0013235855098418618
2,splat,2,0.0026471710196837236
2,split,3,0.002434658219233727
2,spoke,2,0.0010240655401945725
2,sponsor,1,0.0013235855098418618
2,spoon,1,0.0008115527397445756
2,sportscenter,2,0.0026471710196837236
2,spot,9,0.004608294930875576
2,spotted,1,0.0013235855098418618
2,spray,1,0.0008115527397445756
2,spring,1,0.0008115527397445756
2,sprinter,3,0.0039707565295255855
2,squad,1,0.0013235855098418618
2,squealin,1,0.0013235855098418618
2,squeeze,1,0.0008115527397445756
2,squintin,2,0.0026471710196837236
2,stab,1,0.0013235855098418618
2,stack,2,0.0016231054794891512
2,stainless,1,0.0013235855098418618
2,stand,3,0.0
2,standin,1,0.00013468223544997122
2,standing,21,0.0
2,stands,2,0.0005990399392945787
2,star,3,0.00040404670634991365
2,stare,9,0.0026956797268256043
2,stared,1,0.0008115527397445756
2,starin,3,0.002434658219233727
2,staring,2,0.0005990399392945787
2,starlight,1,0.0005120327700972862
2,stars,9,0.0
2,start,14,0.0
2,started,4,0.0
2,startin,1,0.0008115527397445756
2,starting,4,0.0005387289417998849
2,starts,5,0.002560163850486431
2,stash,1,0.0005120327700972862
2,state,2,0.0010240655401945725
2,states,1,0.0013235855098418618
2,stay,33,0.0
2,stayed,1,0.0005120327700972862
2,stays,1,0.0008115527397445756
2,steady,4,0.0032462109589783024
2,steal,5,0.000673411177249856
2,steam,2,0.0026471710196837236
2,steel,1,0.0005120327700972862
2,steelo,1,0.0013235855098418618
2,step,5,0.0
2,steppers,3,0.0039707565295255855
2,steppin,1,0.0008115527397445756
2,stepping,1,0.0013235855098418618
2,stick,11,0.0014815045899496833
2,sticks,3,0.0015360983102918587
2,still,105,0.0
2,stock,1,0.0005120327700972862
2,stockton,2,0.0026471710196837236
2,stole,1,0.00013468223544997122
2,stomach,2,0.0016231054794891512
2,stop,25,0.0
2,stopped,1,0.00029951996964728937
2,store,3,0.00040404670634991365
2,stormin,1,0.0008115527397445756
2,stormzy,1,0.0013235855098418618
2,story,3,0.0
2,straight,13,0.0017508690608496259
2,strange,4,0.0
2,stranger,4,0.0011980798785891575
2,strangers,6,0.0008080934126998273
2,strangest,2,0.0016231054794891512
2,strap,1,0.0008115527397445756
2,strapped,2,0.0016231054794891512
2,strawberries,1,0.0013235855098418618
2,strawberry,2,0.0026471710196837236
2,street,9,0.0
2,streets,1,0.0
2,stress,1,0.0005120327700972862
2,stressed,2,0.0005990399392945787
2,stressing,1,0.0013235855098418618
2,stretching,1,0.0008115527397445756
2,strings,1,0.0008115527397445756
2,strip,2,0.0010240655401945725
2,stroke,1,0.0013235855098418618
2,strong,3,0.0
2,stronger,1,0.00013468223544997122
2,stub,1,0.0013235855098418618
2,stuck,9,0.001212140119049741
2,students,1,0.0013235855098418618
2,stupid,8,0.002396159757178315
2,stupidity,1,0.0013235855098418618
2,stutter,4,0.005294342039367447
2,stylish,5,0.006617927549209309
2,su,4,0.005294342039367447
2,suave,1,0.0013235855098418618
2,sube,1,0.0013235855098418618
2,suburbs,1,0.0005120327700972862
2,succeedin,1,0.0013235855098418618
2,such,8,0.0
2,suck,2,0.0026471710196837236
2,sucked,3,0.002434658219233727
2,sucker,1,0.0008115527397445756
2,suckin,2,0.0016231054794891512
2,sucks,1,0.0008115527397445756
2,suddenly,3,0.0008985599089418682
2,sue,1,0.0008115527397445756
2,suelta,3,0.0039707565295255855
2,suffice,1,0.0008115527397445756
2,sugar,1,0.00013468223544997122
2,suicide,1,0.00029951996964728937
2,suite,1,0.0013235855098418618
2,suites,1,0.0013235855098418618
2,summer,5,0.0
2,summit,1,0.0013235855098418618
2,sun,23,0.0
2,sunday,3,0.0008985599089418682
2,sundays,1,0.0013235855098418618
2,sunk,3,0.002434658219233727
2,sunlight,6,0.007941513059051171
2,sunny,2,0.0005990399392945787
2,sunrise,2,0.0026471710196837236
2,sunroof,4,0.005294342039367447
2,sunscreen,1,0.0013235855098418618
2,sunset,2,0.0010240655401945725
2,sunshine,3,0.00040404670634991365
2,super,3,0.002434658219233727
2,superhuman,2,0.0016231054794891512
2,superstar,1,0.0013235855098418618
2,supposed,3,0.00040404670634991365
2,sure,13,0.0
2,surprise,2,0.00026936447089994243
2,surrender,1,0.0005120327700972862
2,survive,5,0.000673411177249856
2,surе,1,0.0013235855098418618
2,suv,3,0.0039707565295255855
2,swag,1,0.0013235855098418618
2,swanging,3,0.0039707565295255855
2,swat,3,0.0039707565295255855
2,swear,7,0.0
2,swearin,3,0.0039707565295255855
2,sweat,13,0.0
2,sweater,4,0.005294342039367447
2,sweaty,1,0.0013235855098418618
2,sweet,11,0.0
2,sweetness,1,0.0008115527397445756
2,swift,1,0.0013235855098418618
2,swim,2,0.0005990399392945787
2,swimmin,11,0.00892708013719033
2,swing,4,0.0
2,switch,2,0.0010240655401945725
2,sydney,1,0.0013235855098418618
2,symptoms,4,0.005294342039367447
2,sza,1,0.0013235855098418618
2,sé,1,0.0013235855098418618
2,sí,1,0.0013235855098418618
2,síguelo,5,0.006617927549209309
2,sólo,1,0.0013235855098418618
2,ta,1,0.0013235855098418618
2,table,4,0.002048131080389145
2,take,60,0.0
2,taken,1,0.0
2,takes,8,0.0
2,taketaketaketaketaketake,2,0.0026471710196837236
2,takin,2,0.0005990399392945787
2,taking,3,0.0
2,tal,1,0.0013235855098418618
2,tale,2,0.0016231054794891512
2,talk,25,0.0
2,talked,2,0.0010240655401945725
2,talkin,33,0.0
2,talking,6,0.0
2,tall,2,0.0005990399392945787
2,tame,3,0.002434658219233727
2,tan,1,0.0008115527397445756
2,tank,1,0.0013235855098418618
2,tanta,1,0.0013235855098418618
2,tantrum,7,0.009265098568893033
2,tap,6,0.004869316438467454
2,tarapaparipa,1,0.0013235855098418618
2,taste,6,0.0
2,tastes,1,0.0005120327700972862
2,tata,1,0.0013235855098418618
2,tatari,3,0.0039707565295255855
2,tataripa,4,0.005294342039367447
2,tats,2,0.0026471710196837236
2,tattoo,1,0.0008115527397445756
2,taught,1,0.00013468223544997122
2,taxi,2,0.0016231054794891512
2,taylor,1,0.0013235855098418618
2,te,37,0.030027451370549296
2,teacher,3,0.0015360983102918587
2,team,2,0.0005990399392945787
2,tear,3,0.0
2,tearin,1,0.0005120327700972862
2,tears,8,0.0
2,tease,1,0.0005120327700972862
2,teasin,1,0.0013235855098418618
2,teatime,4,0.005294342039367447
2,ted,1,0.0013235855098418618
2,tee,2,0.0026471710196837236
2,teens,1,0.0013235855098418618
2,teetering,3,0.0039707565295255855
2,teeth,5,0.001497599848236447
2,telecaster,1,0.0013235855098418618
2,telepatía,3,0.0039707565295255855
2,teletubbies,2,0.0026471710196837236
2,tell,84,0.0
2,tellin,7,0.0035842293906810036
2,telling,2,0.00026936447089994243
2,tells,5,0.001497599848236447
2,telly,2,0.0026471710196837236
2,temperature,1,0.0005120327700972862
2,tempo,1,0.0008115527397445756
2,tempoe,1,0.0013235855098418618
2,ten,12,0.0
2,tenemo,1,0.0013235855098418618
2,tener,1,0.0013235855098418618
2,tenfold,1,0.0013235855098418618
2,tengo,10,0.013235855098418618
2,tent,1,0.0013235855098418618
2,tequila,1,0.0013235855098418618
2,terrified,4,0.0032462109589783024
2,terrifying,1,0.0013235855098418618
2,terror,2,0.0016231054794891512
2,test,6,0.0017971198178837364
2,testify,5,0.004057763698722878
2,text,7,0.009265098568893033
2,textin,1,0.0013235855098418618
2,texts,2,0.0026471710196837236
2,thalía,1,0.0013235855098418618
2,than,52,0.0
2,thang,3,0.002434658219233727
2,thank,2,0.00026936447089994243
2,thankful,1,0.0013235855098418618
2,that,415,0.0
2,thatkarat,1,0.0013235855098418618
2,thatll,6,0.0017971198178837364
2,thats,61,0.0
2,the,1158,0.0
2,their,3,0.0
2,them,27,0.0
2,then,54,0.0
2,therapist,2,0.0026471710196837236
2,therapy,1,0.0013235855098418618
2,there,35,0.0
2,theres,32,0.0
2,these,47,0.0
2,thethe,1,0.0013235855098418618
2,they,112,0.0
2,theyll,2,0.0
2,theyre,8,0.0
2,thick,9,0.00730397465770118
2,thickthirty,1,0.0013235855098418618
2,thief,1,0.0008115527397445756
2,thieves,1,0.0013235855098418618
2,thigh,2,0.0026471710196837236
2,thighs,3,0.0008985599089418682
2,thin,3,0.002434658219233727
2,thing,24,0.0
2,things,31,0.0
2,think,55,0.0
2,thinkin,17,0.0
2,thinking,11,0.0
2,thinks,6,0.004869316438467454
2,third,2,0.0010240655401945725
2,thirties,1,0.0013235855098418618
2,this,186,0.0
2,thisll,3,0.002434658219233727
2,thiswas,1,0.0013235855098418618
2,thong,1,0.0013235855098418618
2,those,21,0.0
2,thottie,3,0.0039707565295255855
2,thotty,1,0.0013235855098418618
2,though,9,0.0
2,thought,21,0.0
2,thoughts,2,0.00026936447089994243
2,threat,1,0.0008115527397445756
2,threatenin,2,0.0026471710196837236
2,three,22,0.0
2,threefive,1,0.0013235855098418618
2,threesomes,1,0.0013235855098418618
2,threw,1,0.00013468223544997122
2,thrill,1,0.0
2,throat,2,0.00026936447089994243
2,through,50,0.0
2,throw,44,0.0
2,throwin,7,0.009265098568893033
2,throwing,1,0.00029951996964728937
2,thrown,1,0.00013468223544997122
2,thunder,1,0.0005120327700972862
2,thursday,1,0.0005120327700972862
2,thе,9,0.011912269588576756
2,thеse,1,0.0013235855098418618
2,thеthe,1,0.0013235855098418618
2,ti,5,0.004057763698722878
2,ticket,1,0.00029951996964728937
2,tides,2,0.0016231054794891512
2,tie,11,0.0056323604710701485
2,tied,1,0.00013468223544997122
2,tiempo,3,0.0039707565295255855
2,tiene,5,0.006617927549209309
2,tiesto,1,0.0013235855098418618
2,tight,1,0.0
2,tights,2,0.0016231054794891512
2,tijay,1,0.0013235855098418618
2,til,20,0.0
2,till,2,0.0
2,timber,1,0.0013235855098418618
2,time,117,0.0
2,times,8,0.0
2,timing,1,0.0013235855098418618
2,timе,1,0.0013235855098418618
2,ting,1,0.0008115527397445756
2,tings,1,0.0013235855098418618
2,tion,1,0.0013235855098418618
2,tip,1,0.0005120327700972862
2,tipsy,1,0.0013235855098418618
2,tiptoe,1,0.0013235855098418618
2,tira,2,0.0026471710196837236
2,tirarno,4,0.005294342039367447
2,tire,3,0.0015360983102918587
2,tired,4,0.0
2,titties,1,0.0013235855098418618
2,tití,12,0.015883026118102342
2,to,600,0.0
2,toa,3,0.0039707565295255855
2,toast,1,0.00029951996964728937
2,toasts,1,0.0013235855098418618
2,tocando,1,0.0013235855098418618
2,toda,2,0.0026471710196837236
2,todavía,1,0.0013235855098418618
2,today,6,0.0008080934126998273
2,toddler,1,0.0013235855098418618
2,todita,1,0.0013235855098418618
2,todo,2,0.0026471710196837236
2,toe,1,0.0008115527397445756
2,toetotoe,1,0.0013235855098418618
2,together,7,0.0
2,toke,1,0.0005120327700972862
2,tokyo,1,0.0013235855098418618
2,told,28,0.0
2,toll,1,0.0008115527397445756
2,tom,2,0.0026471710196837236
2,toma,1,0.0013235855098418618
2,tomar,2,0.0026471710196837236
2,tomboy,1,0.0013235855098418618
2,tomorrow,3,0.0
2,toms,1,0.0013235855098418618
2,tone,1,0.0013235855098418618
2,toned,1,0.0013235855098418618
2,tongue,7,0.0009427756481497985
2,tonguetied,1,0.0013235855098418618
2,tonight,44,0.0
2,tonta,5,0.006617927549209309
2,too,123,0.0
2,took,13,0.0
2,top,22,0.0029630091798993666
2,topic,1,0.0013235855098418618
2,topless,3,0.0039707565295255855
2,toronto,1,0.0013235855098418618
2,torture,1,0.0013235855098418618
2,totito,1,0.0013235855098418618
2,totori,1,0.0013235855098418618
2,touch,17,0.0
2,touched,1,0.00013468223544997122
2,touches,1,0.0008115527397445756
2,tough,2,0.0010240655401945725
2,toward,1,0.0008115527397445756
2,towers,1,0.0013235855098418618
2,town,7,0.0
2,toxic,3,0.0039707565295255855
2,toxins,2,0.0026471710196837236
2,toy,3,0.0039707565295255855
2,toyota,1,0.0013235855098418618
2,trabaja,1,0.0013235855098418618
2,tracey,1,0.0013235855098418618
2,track,4,0.0005387289417998849
2,tracks,3,0.0015360983102918587
2,tracksuit,1,0.0013235855098418618
2,traction,1,0.0013235855098418618
2,trade,1,0.00029951996964728937
2,tradin,2,0.0026471710196837236
2,traffic,1,0.0005120327700972862
2,trailed,1,0.0013235855098418618
2,train,3,0.0
2,trainer,1,0.0013235855098418618
2,trap,7,0.0035842293906810036
2,trappin,3,0.0039707565295255855
2,travel,1,0.00013468223544997122
2,travellin,1,0.0013235855098418618
2,treasure,1,0.0008115527397445756
2,treat,2,0.00026936447089994243
2,trees,4,0.0005387289417998849
2,trembles,1,0.0013235855098418618
2,trends,1,0.0013235855098418618
2,trials,1,0.0013235855098418618
2,tribulations,1,0.0013235855098418618
2,trick,2,0.00026936447089994243
2,tried,12,0.0
2,trip,1,0.00013468223544997122
2,triple,1,0.0005120327700972862
2,trippin,1,0.0008115527397445756
2,trojan,2,0.0026471710196837236
2,trouble,4,0.0005387289417998849
2,truck,2,0.0010240655401945725
2,true,18,0.0
2,truly,1,0.0008115527397445756
2,trust,15,0.004492799544709341
2,truth,7,0.0
2,truths,1,0.0013235855098418618
2,truе,1,0.0013235855098418618
2,try,32,0.0
2,tryin,8,0.0010774578835997697
2,tryna,33,0.009884158998360551
2,tráeme,1,0.0013235855098418618
2,tshirt,6,0.004869316438467454
2,tu,6,0.007941513059051171
2,tucked,6,0.007941513059051171
2,tumba,1,0.0013235855098418618
2,tuna,1,0.0008115527397445756
2,tuned,1,0.0013235855098418618
2,tunes,4,0.002048131080389145
2,turkishcypriot,1,0.0013235855098418618
2,turn,26,0.0
2,turned,3,0.0
2,turnin,4,0.0
2,turning,2,0.0
2,turns,4,0.0
2,tus,1,0.0013235855098418618
2,tusa,2,0.0026471710196837236
2,tututu,2,0.0026471710196837236
2,tutututu,2,0.0026471710196837236
2,tututututu,4,0.005294342039367447
2,tuviera,3,0.0039707565295255855
2,tuviese,1,0.0013235855098418618
2,tux,1,0.0013235855098418618
2,tv,1,0.0008115527397445756
2,twelve,1,0.0013235855098418618
2,twenty,3,0.002434658219233727
2,twentyeight,3,0.0039707565295255855
2,twentyfour,1,0.0013235855098418618
2,twentyone,11,0.01455944060826048
2,twentytwo,1,0.0013235855098418618
2,twice,3,0.00040404670634991365
2,twist,2,0.0005990399392945787
2,twisted,3,0.0015360983102918587
2,twistin,1,0.0013235855098418618
2,two,40,0.0
2,twopiece,1,0.0013235855098418618
2,twostep,1,0.0008115527397445756
2,type,5,0.000673411177249856
2,títere,1,0.0013235855098418618
2,tú,12,0.015883026118102342
2,u,1,0.0008115527397445756
2,uber,1,0.0008115527397445756
2,ugly,1,0.0005120327700972862
2,uh,54,0.0
2,uhhuh,75,0.010101167658747842
2,uhuh,4,0.0032462109589783024
2,uhuhuh,2,0.0016231054794891512
2,uk,2,0.0016231054794891512
2,ule,6,0.007941513059051171
2,un,16,0.00479231951435663
2,una,17,0.013796396575657786
2,unapologetic,3,0.0039707565295255855
2,unappreciated,1,0.0013235855098418618
2,under,12,0.0
2,undercover,9,0.0026956797268256043
2,underneath,1,0.00013468223544997122
2,understand,8,0.0
2,understands,1,0.0008115527397445756
2,undo,4,0.005294342039367447
2,undressed,1,0.0008115527397445756
2,unfastened,1,0.0013235855098418618
2,unfolds,1,0.0013235855098418618
2,unforgiven,1,0.0013235855098418618
2,uni,2,0.0026471710196837236
2,unique,1,0.0013235855098418618
2,universe,2,0.0010240655401945725
2,unless,4,0.0011980798785891575
2,uno,4,0.0032462109589783024
2,unopened,1,0.0013235855098418618
2,unrequited,1,0.0013235855098418618
2,unsad,1,0.0013235855098418618
2,until,16,0.0
2,unun,1,0.0013235855098418618
2,uoy,2,0.0016231054794891512
2,up,259,0.0
2,upper,1,0.0005120327700972862
2,ups,1,0.0008115527397445756
2,uptown,1,0.0005120327700972862
2,upup,4,0.005294342039367447
2,urgent,3,0.0039707565295255855
2,uru,1,0.0013235855098418618
2,urus,1,0.0013235855098418618
2,us,47,0.0
2,usa,1,0.00029951996964728937
2,use,6,0.0
2,used,21,0.0
2,usted,2,0.0026471710196837236
2,usually,1,0.0005120327700972862
2,usеd,1,0.0013235855098418618
2,uterus,1,0.0013235855098418618
2,uva,3,0.0039707565295255855
2,va,5,0.004057763698722878
2,vacation,1,0.0008115527397445756
2,vacilando,2,0.0026471710196837236
2,vacía,3,0.0039707565295255855
2,vale,1,0.0013235855098418618
2,valedictorian,1,0.0013235855098418618
2,valentine,1,0.0008115527397445756
2,value,1,0.0008115527397445756
2,valuе,1,0.0013235855098418618
2,vamo,7,0.009265098568893033
2,vampire,2,0.0026471710196837236
2,van,3,0.0015360983102918587
2,vanilla,3,0.002434658219233727
2,ve,4,0.005294342039367447
2,vece,4,0.005294342039367447
2,veinticuatro,1,0.0013235855098418618
2,ven,1,0.0013235855098418618
2,venue,1,0.0013235855098418618
2,venío,2,0.0026471710196837236
2,ver,3,0.002434658219233727
2,vermont,3,0.0039707565295255855
2,versace,1,0.0013235855098418618
2,versacе,1,0.0013235855098418618
2,verse,2,0.0010240655401945725
2,version,3,0.0039707565295255855
2,very,2,0.0
2,vest,1,0.0013235855098418618
2,vets,1,0.0008115527397445756
2,vibe,6,0.004869316438467454
2,vibez,1,0.0013235855098418618
2,vices,1,0.0008115527397445756
2,victim,3,0.0015360983102918587
2,victor,1,0.0013235855098418618
2,vida,2,0.0026471710196837236
2,videos,2,0.0026471710196837236
2,view,1,0.00029951996964728937
2,ville,1,0.0013235855098418618
2,vince,1,0.0013235855098418618
2,vincenzos,1,0.0013235855098418618
2,vine,3,0.002434658219233727
2,vinegar,1,0.0013235855098418618
2,vino,3,0.0039707565295255855
2,violento,1,0.0013235855098418618
2,vip,7,0.009265098568893033
2,vipun,2,0.0026471710196837236
2,vira,2,0.0026471710196837236
2,vision,4,0.0005387289417998849
2,visions,1,0.00029951996964728937
2,vitriol,2,0.0026471710196837236
2,viva,2,0.0026471710196837236
2,vivir,1,0.0013235855098418618
2,vivo,2,0.0026471710196837236
2,voa,10,0.013235855098418618
2,vodka,2,0.0016231054794891512
2,voice,3,0.0
2,voicemail,1,0.0013235855098418618
2,voices,6,0.007941513059051171
2,volaría,3,0.0039707565295255855
2,volver,2,0.0026471710196837236
2,voy,7,0.009265098568893033
2,vu,12,0.009738632876934907
2,vuelta,1,0.0013235855098418618
2,vuitton,5,0.006617927549209309
2,vulnerable,2,0.0026471710196837236
2,vvs,1,0.0013235855098418618
2,wa,8,0.010588684078734895
2,waist,4,0.0032462109589783024
2,wait,25,0.0
2,waited,1,0.00029951996964728937
2,waitin,3,0.00040404670634991365
2,waiting,9,0.0
2,wake,10,0.0
2,wakin,2,0.0026471710196837236
2,walk,14,0.0
2,walked,6,0.0008080934126998273
2,walkin,2,0.0
2,walking,1,0.0
2,walks,4,0.0005387289417998849
2,wall,4,0.0005387289417998849
2,walls,5,0.000673411177249856
2,wan,16,0.02117736815746979
2,wanna,179,0.0
2,want,114,0.0
2,wanted,17,0.0
2,wanting,2,0.0005990399392945787
2,wants,2,0.0
2,war,3,0.0
2,warned,1,0.0013235855098418618
2,was,132,0.0
2,wash,1,0.0005120327700972862
2,washin,1,0.0013235855098418618
2,wasnt,6,0.0
2,waste,2,0.00026936447089994243
2,wasted,2,0.00026936447089994243
2,wastin,1,0.0008115527397445756
2,watch,16,0.0
2,watched,3,0.0008985599089418682
2,watching,2,0.00026936447089994243
2,water,22,0.0
2,waters,1,0.0005120327700972862
2,wave,5,0.001497599848236447
2,waves,14,0.004193279575062051
2,way,72,0.0
2,wayne,1,0.0013235855098418618
2,ways,8,0.0
2,we,171,0.0
2,wealth,1,0.0008115527397445756
2,wealthy,1,0.0013235855098418618
2,wear,4,0.0011980798785891575
2,wearin,3,0.002434658219233727
2,wearing,3,0.00040404670634991365
2,weather,1,0.00029951996964728937
2,weave,1,0.0013235855098418618
2,webs,1,0.0008115527397445756
2,wed,5,0.000673411177249856
2,weddings,1,0.0013235855098418618
2,weed,3,0.002434658219233727
2,week,2,0.0
2,weekend,7,0.0009427756481497985
2,weeknd,1,0.0013235855098418618
2,weeks,2,0.0016231054794891512
2,weight,3,0.0008985599089418682
2,weird,1,0.00029951996964728937
2,well,57,0.0
2,wellerman,1,0.0013235855098418618
2,went,10,0.0
2,wept,3,0.0039707565295255855
2,were,53,0.0
2,werent,4,0.0011980798785891575
2,werеnt,1,0.0013235855098418618
2,west,1,0.00013468223544997122
2,westest,1,0.0013235855098418618
2,weve,3,0.0
2,wey,3,0.0039707565295255855
2,whacked,2,0.0026471710196837236
2,what,153,0.0
2,whatever,2,0.0
2,whats,13,0.0
2,wheeleando,1,0.0013235855098418618
2,when,204,0.0
2,where,61,0.0
2,whered,3,0.0015360983102918587
2,wheres,1,0.0
2,wherever,4,0.0005387289417998849
2,which,3,0.00040404670634991365
2,while,26,0.0
2,whip,26,0.03441322325588841
2,whips,11,0.01455944060826048
2,whispers,1,0.0008115527397445756
2,white,9,0.0
2,who,20,0.0
2,whole,12,0.0
2,whos,15,0.0
2,why,38,0.0
2,whеn,1,0.0013235855098418618
2,wide,3,0.0008985599089418682
2,wife,1,0.00013468223544997122
2,wifed,1,0.0013235855098418618
2,wifey,3,0.0039707565295255855
2,wigglin,4,0.005294342039367447
2,wild,2,0.0
2,wildin,1,0.0008115527397445756
2,wildness,1,0.0013235855098418618
2,will,24,0.0
2,win,1,0.0
2,wind,1,0.0
2,windows,1,0.0005120327700972862
2,windshield,1,0.0013235855098418618
2,wine,3,0.0008985599089418682
2,wines,1,0.0013235855098418618
2,wings,1,0.00013468223544997122
2,wink,1,0.0008115527397445756
2,winner,15,0.004492799544709341
2,winning,1,0.0008115527397445756
2,winter,1,0.00029951996964728937
2,wipe,3,0.002434658219233727
2,wire,1,0.0008115527397445756
2,wise,1,0.0008115527397445756
2,wiser,1,0.00029951996964728937
2,wish,49,0.0
2,wishin,1,0.0008115527397445756
