term_str,dfidf
locket,3.169925001442312
locks,2.584962500721156
log,2.584962500721156
logically,2.584962500721156
lola,3.169925001442312
lololololola,2.584962500721156
lolove,2.584962500721156
london,3.0
londons,2.584962500721156
lone,3.169925001442312
loneliest,2.584962500721156
loneliness,3.169925001442312
lonely,0.0
loner,3.169925001442312
lonesome,2.584962500721156
long,0.0
longer,1.315172029168969
longing,2.3398500028846247
loo,2.584962500721156
look,0.0
looked,1.315172029168969
lookee,2.584962500721156
lookin,0.0
looking,0.0
looks,1.315172029168969
looloo,2.584962500721156
loon,2.584962500721156
loop,2.584962500721156
loose,1.315172029168969
loosen,3.0
loosened,2.584962500721156
lootin,2.584962500721156
lord,1.315172029168969
loro,2.584962500721156
los,2.584962500721156
lose,0.0
loser,3.0
losers,3.0
loses,2.584962500721156
losin,2.3398500028846247
losing,1.315172029168969
loss,2.584962500721156
lost,0.0
losе,2.584962500721156
lot,0.0
lots,3.169925001442312
lotta,3.0
lotto,2.584962500721156
lou,2.584962500721156
loud,0.0
louder,3.169925001442312
louis,2.584962500721156
louisiana,2.584962500721156
loungeroom,2.584962500721156
loungin,2.584962500721156
love,0.0
loved,0.0
lovely,2.3398500028846247
lover,0.0
lovers,0.0
loves,0.0
loveseat,2.584962500721156
lovett,2.584962500721156
loveydovey,2.584962500721156
lovin,0.0
loving,0.0
lovе,2.584962500721156
low,0.0
lower,3.169925001442312
lowest,2.584962500721156
lowkey,3.169925001442312
lowlands,2.584962500721156
lowly,2.584962500721156
lucid,2.584962500721156
luck,0.0
lucky,3.0
lucy,3.169925001442312
luftballon,2.584962500721156
luftballons,2.584962500721156
lullabies,2.584962500721156
lump,3.0
luna,2.584962500721156
lungs,2.3398500028846247
lunico,2.584962500721156
lurched,2.584962500721156
lurching,2.584962500721156
lusso,2.584962500721156
lust,1.315172029168969
luxe,2.584962500721156
lyin,1.315172029168969
lying,1.315172029168969
lyle,2.584962500721156
lyrical,2.584962500721156
lyrically,2.584962500721156
lyrics,3.0
lеad,2.584962500721156
lеt,2.584962500721156
lеts,2.584962500721156
m,2.584962500721156
ma,3.169925001442312
maam,2.584962500721156
mace,2.584962500721156
machine,2.3398500028846247
machinery,2.584962500721156
machines,2.584962500721156
macht,2.584962500721156
mack,2.584962500721156
mad,1.315172029168969
made,0.0
madea,2.584962500721156
madison,2.584962500721156
madness,3.0
madonna,2.584962500721156
mafia,2.584962500721156
mafioso,2.584962500721156
mage,2.584962500721156
maggie,2.584962500721156
maggot,2.584962500721156
magic,2.3398500028846247
magical,3.0
magician,2.584962500721156
magicians,2.584962500721156
magics,2.584962500721156
magnet,3.169925001442312
magnifying,2.584962500721156
mai,3.169925001442312
maid,3.169925001442312
maiden,2.584962500721156
maids,2.584962500721156
mail,2.584962500721156
mailbox,2.584962500721156
maim,2.584962500721156
main,3.169925001442312
mainly,3.169925001442312
maison,2.584962500721156
major,2.3398500028846247
make,0.0
makes,0.0
maketh,2.584962500721156
makeup,3.0
makin,0.0
making,1.315172029168969
makks,2.584962500721156
mal,2.584962500721156
mala,2.584962500721156
malcolm,2.584962500721156
maldita,2.584962500721156
male,3.169925001442312
malenkov,2.584962500721156
malibu,3.169925001442312
malicious,2.584962500721156
mall,3.169925001442312
mama,0.0
mamas,3.0
mamba,2.584962500721156
mambo,2.584962500721156
mami,3.0
mamis,2.584962500721156
mamma,3.169925001442312
mammals,2.584962500721156
man,0.0
manageable,2.584962500721156
managed,3.0
manager,2.584962500721156
mandem,2.584962500721156
maneater,2.584962500721156
maneskin,2.584962500721156
mango,2.584962500721156
maniac,2.584962500721156
manifesti,2.584962500721156
manipulated,2.584962500721156
mann,2.584962500721156
mannequine,2.584962500721156
manners,3.169925001442312
mano,2.584962500721156
mans,0.0
mansions,3.169925001442312
mansión,2.584962500721156
manson,2.584962500721156
mantle,2.584962500721156
mantlepiece,2.584962500721156
many,0.0
manymany,2.584962500721156
map,2.584962500721156
maquinando,2.584962500721156
marble,2.584962500721156
march,2.584962500721156
marchin,2.584962500721156
marching,2.584962500721156
marciano,2.584962500721156
marconi,2.584962500721156
marcy,2.584962500721156
mardi,2.584962500721156
margaritas,2.584962500721156
mari,2.584962500721156
maria,2.584962500721156
mariachi,2.584962500721156
mariah,3.169925001442312
marianne,2.584962500721156
marijuana,2.584962500721156
marilyn,3.169925001442312
marilyns,2.584962500721156
marines,2.584962500721156
mark,2.3398500028846247
marked,2.584962500721156
market,3.0
marketplace,2.584962500721156
marking,2.584962500721156
marley,3.169925001442312
marquee,2.584962500721156
marriage,2.584962500721156
married,2.3398500028846247
marry,1.315172029168969
mars,3.0
martial,2.584962500721156
martinique,2.584962500721156
martinis,2.584962500721156
martins,2.584962500721156
martyr,2.584962500721156
marx,2.584962500721156
marxist,2.584962500721156
mary,3.169925001442312
maryjane,2.584962500721156
maría,2.584962500721156
masculine,2.584962500721156
mash,2.584962500721156
mashup,2.584962500721156
mask,2.584962500721156
massimo,2.584962500721156
mast,2.584962500721156
master,3.169925001442312
masterpiece,2.584962500721156
mastico,2.584962500721156
matar,2.584962500721156
match,3.0
mate,2.584962500721156
material,2.584962500721156
maths,2.584962500721156
mating,2.584962500721156
matter,0.0
mattered,3.169925001442312
matters,3.169925001442312
matthew,2.584962500721156
mattress,2.584962500721156
mature,2.584962500721156
maurice,2.584962500721156
mausoleum,2.584962500721156
may,0.0
maybach,3.169925001442312
maybe,0.0
mayor,2.584962500721156
maze,3.0
mazel,2.584962500721156
mañana,2.584962500721156
mccarthy,2.584962500721156
mcdonald,2.584962500721156
mcdonalds,2.584962500721156
mdma,2.584962500721156
me,0.0
meal,3.169925001442312
meals,2.584962500721156
mean,0.0
meaning,1.315172029168969
meaningful,2.584962500721156
meaningless,3.169925001442312
means,0.0
meant,1.315172029168969
meantime,2.584962500721156
meanwhile,2.584962500721156
measures,2.584962500721156
meat,2.584962500721156
meateating,2.584962500721156
med,2.584962500721156
media,2.584962500721156
medical,2.584962500721156
medieval,2.584962500721156
meditate,2.584962500721156
meditation,2.584962500721156
meek,2.584962500721156
meet,0.0
meets,2.584962500721156
mehr,2.584962500721156
meine,2.584962500721156
mek,2.584962500721156
melee,2.584962500721156
mellow,2.584962500721156
melodies,3.0
melodramatic,2.584962500721156
melody,2.3398500028846247
melpomene,2.584962500721156
melt,3.169925001442312
meltdown,2.584962500721156
meltin,2.584962500721156
melting,2.3398500028846247
member,3.169925001442312
mementos,2.584962500721156
memo,2.584962500721156
memories,1.315172029168969
memory,1.315172029168969
memorys,2.584962500721156
memphis,3.169925001442312
men,0.0
mend,2.584962500721156
mens,2.584962500721156
mental,3.169925001442312
mente,3.169925001442312
mention,3.169925001442312
mentioned,2.584962500721156
mentions,2.584962500721156
mentor,2.584962500721156
mentre,2.584962500721156
mercedesbenz,2.584962500721156
mercifully,2.584962500721156
mercy,3.0
merda,2.584962500721156
merry,2.584962500721156
mesmerized,2.584962500721156
mesmerizing,2.584962500721156
mess,2.3398500028846247
message,1.315172029168969
messages,3.0
messed,3.169925001442312
messiah,2.584962500721156
messin,2.584962500721156
met,0.0
metal,3.169925001442312
metaphorically,3.169925001442312
meteor,2.584962500721156
meters,2.584962500721156
meth,2.584962500721156
mettono,2.584962500721156
metí,2.584962500721156
mexican,2.584962500721156
mexicana,2.584962500721156
mexico,2.584962500721156
mhhm,2.584962500721156
mhm,3.169925001442312
mhmhmhm,2.584962500721156
mhmm,2.584962500721156
mi,2.3398500028846247
mia,3.0
miami,3.0
mic,3.0
mich,2.584962500721156
michael,3.169925001442312
michelle,2.584962500721156
mickey,2.584962500721156
microphone,2.584962500721156
microwave,2.584962500721156
midday,2.584962500721156
middle,1.315172029168969
middleweight,2.584962500721156
middleweights,2.584962500721156
middlе,2.584962500721156
midjuly,2.584962500721156
midnight,3.0
midnights,2.584962500721156
mie,2.584962500721156
miei,2.584962500721156
might,0.0
mighta,2.584962500721156
mightve,2.584962500721156
mighty,3.169925001442312
migos,2.584962500721156
mike,3.169925001442312
mil,2.584962500721156
mila,2.584962500721156
milan,2.584962500721156
mile,1.315172029168969
miles,0.0
milk,3.0
milky,3.169925001442312
million,1.315172029168969
millionaire,3.169925001442312
millions,2.584962500721156
milook,2.584962500721156
minaj,2.584962500721156
mind,0.0
minds,1.315172029168969
mine,0.0
mines,2.584962500721156
minh,2.584962500721156
minimal,2.584962500721156
minnesota,2.584962500721156
minor,3.169925001442312
minuscolo,2.584962500721156
minute,0.0
minutes,3.0
minutе,2.584962500721156
miny,2.584962500721156
mio,2.584962500721156
mira,3.169925001442312
miracle,3.169925001442312
miracles,3.0
mirror,1.315172029168969
mirrored,2.584962500721156
mirrorin,2.584962500721156
mirrors,3.0
mis,2.584962500721156
misconstrued,2.584962500721156
miser,2.584962500721156
miseria,2.584962500721156
misery,3.169925001442312
misinformed,2.584962500721156
mismo,2.584962500721156
miss,0.0
missed,2.3398500028846247
missin,2.3398500028846247
missing,2.584962500721156
mission,3.0
missionaries,2.584962500721156
missionary,2.584962500721156
missione,2.584962500721156
mississippi,3.169925001442312
mist,3.169925001442312
mistake,3.169925001442312
mistaken,2.584962500721156
mistakes,3.0
mister,3.169925001442312
mists,2.584962500721156
misty,3.0
misunderstanding,2.584962500721156
misunderstood,3.169925001442312
misеrable,2.584962500721156
mithe,2.584962500721156
mitt,2.584962500721156
mix,2.584962500721156
mixed,2.584962500721156
mixin,2.584962500721156
mm,0.0
mmaybach,2.584962500721156
mmh,3.169925001442312
mmhmm,3.0
mmhuh,2.584962500721156
mmm,0.0
mmmm,2.3398500028846247
mmmmmm,3.169925001442312
mmmmmmmm,2.584962500721156
mmmmy,2.584962500721156
mmwoah,2.584962500721156
mo,3.0
moan,3.169925001442312
mobbin,2.584962500721156
mobility,2.584962500721156
model,3.169925001442312
modern,3.0
modesty,2.584962500721156
modo,2.584962500721156
moe,2.584962500721156
moisturizer,2.584962500721156
mojito,2.584962500721156
mojo,2.584962500721156
molasses,2.584962500721156
mold,3.169925001442312
molly,2.584962500721156
mom,1.315172029168969
moment,0.0
momento,2.584962500721156
moments,2.3398500028846247
momma,3.0
mommy,3.0
mommys,2.584962500721156
mona,3.169925001442312
monday,3.0
mondays,3.169925001442312
mondeo,2.584962500721156
mondo,2.584962500721156
money,0.0
moneymakin,2.584962500721156
moneys,2.584962500721156
monkey,3.169925001442312
monogamys,2.584962500721156
monroe,2.584962500721156
monster,2.584962500721156
monstrous,2.584962500721156
monte,2.584962500721156
montego,2.584962500721156
montero,2.584962500721156
month,1.315172029168969
months,3.169925001442312
montserrat,2.584962500721156
mood,2.3398500028846247
moods,2.584962500721156
moon,0.0
moonbeam,2.584962500721156
moonlight,1.315172029168969
moonlit,3.169925001442312
moons,2.584962500721156
moonshine,2.584962500721156
moonshot,2.584962500721156
moors,3.169925001442312
moot,2.584962500721156
mop,3.169925001442312
moralisti,2.584962500721156
morals,2.584962500721156
morbo,2.584962500721156
more,0.0
morena,2.584962500721156
morgue,2.584962500721156
mornin,1.315172029168969
morning,0.0
mornings,2.584962500721156
mortal,2.584962500721156
mortician,2.584962500721156
moschea,2.584962500721156
moscow,2.584962500721156
mosquito,2.584962500721156
mosquitoes,2.584962500721156
moss,2.584962500721156
most,0.0
mostri,2.584962500721156
motel,3.169925001442312
mother,0.0
motherfucker,3.0
motherfuckers,2.584962500721156
motherfucking,2.584962500721156
motherland,2.584962500721156
mothers,3.0
motion,2.3398500028846247
motivation,2.584962500721156
motley,2.584962500721156
motomami,2.584962500721156
motor,3.169925001442312
motora,2.584962500721156
motorboat,2.584962500721156
motorcycle,2.584962500721156
motorola,2.584962500721156
motto,2.584962500721156
mound,2.584962500721156
mount,3.169925001442312
mountain,2.3398500028846247
mountains,3.169925001442312
mountaintop,2.584962500721156
mourn,3.169925001442312
mourners,2.584962500721156
mouse,2.584962500721156
mouth,1.315172029168969
move,0.0
moveah,2.584962500721156
moved,0.0
movement,2.584962500721156
moves,2.3398500028846247
movida,2.584962500721156
movie,1.315172029168969
movies,3.169925001442312
movin,3.0
movin3,2.584962500721156
moving,0.0
mozambique,2.584962500721156
moët,2.584962500721156
mr,1.315172029168969
ms,3.169925001442312
mtv,2.584962500721156
much,0.0
mucha,2.584962500721156
muchacho,2.584962500721156
muchas,2.584962500721156
mucho,2.584962500721156
mud,3.169925001442312
mudarme,2.584962500721156
muddled,2.584962500721156
muere,2.584962500721156
mueve,2.584962500721156
muevo,2.584962500721156
muevе,2.584962500721156
mufasa,2.584962500721156
mujer,2.584962500721156
mulala,2.584962500721156
mulatto,2.584962500721156
mulholland,2.584962500721156
mullets,2.584962500721156
multiple,2.584962500721156
multiplying,2.584962500721156
mum,2.584962500721156
mumbles,2.584962500721156
munchies,2.584962500721156
mundo,2.584962500721156
murder,3.169925001442312
murders,2.584962500721156
muscle,2.584962500721156
muscles,2.584962500721156
muse,2.584962500721156
music,0.0
musics,2.584962500721156
musk,2.584962500721156
must,0.0
musta,2.584962500721156
muster,2.584962500721156
mustve,1.315172029168969
mutineers,2.584962500721156
mutts,2.584962500721156
muzzle,2.584962500721156
muñequita,2.584962500721156
my,0.0
mymymy,2.584962500721156
myself,0.0
mysteriously,2.584962500721156
mystery,2.3398500028846247
mystical,2.584962500721156
mystique,2.584962500721156
mysеlf,2.584962500721156
myths,2.584962500721156
måneskin,2.584962500721156
mí,2.584962500721156
mía,2.584962500721156
música,2.584962500721156
mе,3.169925001442312
mеans,2.584962500721156
n,1.315172029168969
na,1.315172029168969
nabokov,2.584962500721156
nachbarn,2.584962500721156
nada,2.584962500721156
nadar,2.584962500721156
nah,3.0
nails,2.584962500721156
naive,2.584962500721156
naked,1.315172029168969
name,0.0
named,3.0
names,3.0
nana,3.0
nanana,2.584962500721156
nananana,2.584962500721156
nanananana,2.584962500721156
nananananana,2.584962500721156
nancy,3.169925001442312
napkin,2.584962500721156
narcissism,2.584962500721156
narcotic,2.584962500721156
nas,2.584962500721156
nasser,2.584962500721156
nasty,2.3398500028846247
nathan,2.584962500721156
nation,3.169925001442312
nations,2.584962500721156
natural,3.169925001442312
nature,3.0
natures,2.584962500721156
naughty,3.0
navigate,2.584962500721156
navigator,2.584962500721156
navy,2.584962500721156
naïve,2.584962500721156
ne,2.584962500721156
neah,2.584962500721156
near,1.315172029168969
nearly,3.169925001442312
neat,3.169925001442312
neath,2.584962500721156
necessities,2.584962500721156
neck,1.315172029168969
nectar,2.584962500721156
need,0.0
needed,0.0
needin,2.584962500721156
needle,2.584962500721156
needles,2.584962500721156
needless,2.584962500721156
needs,0.0
negated,2.584962500721156
negative,2.584962500721156
neighbor,2.584962500721156
neighborhood,3.169925001442312
neighborhoods,2.584962500721156
neighbors,2.584962500721156
neighbour,3.169925001442312
neither,3.169925001442312
nel,2.584962500721156
nelle,2.584962500721156
nemico,2.584962500721156
neon,3.169925001442312
nephews,2.584962500721156
nerve,1.315172029168969
nervous,0.0
net,2.584962500721156
netflix,2.584962500721156
nets,2.584962500721156
networks,2.584962500721156
neurotic,2.584962500721156
neutral,2.584962500721156
never,0.0
new,0.0
newmar,2.584962500721156
news,2.3398500028846247
newscause,2.584962500721156
newspapers,2.584962500721156
next,0.0
nextdoor,2.584962500721156
neyo,2.584962500721156
ngabo,2.584962500721156
ngati,2.584962500721156
ngoba,2.584962500721156
ni,2.584962500721156
nic,2.584962500721156
nice,0.0
nicht,2.584962500721156
nichts,2.584962500721156
nicki,2.584962500721156
nicole,2.584962500721156
nicotine,2.584962500721156
nigga,2.3398500028846247
niggas,3.0
night,0.0
nightclub,2.584962500721156
nightcrawlers,2.584962500721156
nightmare,3.169925001442312
nights,0.0
nighttime,3.169925001442312
nikes,3.169925001442312
nile,2.584962500721156
nimble,2.584962500721156
nine,3.0
nines,2.584962500721156
ninety,2.584962500721156
ninezeros,2.584962500721156
nipper,2.584962500721156
nipple,3.169925001442312
niro,2.584962500721156
nixon,2.584962500721156
niño,2.584962500721156
nkwobi,2.584962500721156
nn,3.169925001442312
nnn,3.169925001442312
nnnnnnnn,3.169925001442312
nnnno,2.584962500721156
nnyu,3.169925001442312
no,0.0
nobody,0.0
nobodys,2.3398500028846247
noche,2.584962500721156
nod,2.584962500721156
nodded,2.584962500721156
noelle,2.584962500721156
nogo,2.584962500721156
nogoodnick,2.584962500721156
noise,3.169925001442312
noises,2.584962500721156
nome,2.584962500721156
non,2.584962500721156
none,1.315172029168969
nononono,2.584962500721156
nonsense,3.0
nonviolent,2.584962500721156
noon,2.584962500721156
noooo,2.584962500721156
noose,3.169925001442312
nope,2.584962500721156
nor,3.169925001442312
normally,2.584962500721156
north,3.0
northern,2.584962500721156
norths,2.584962500721156
nos,2.584962500721156
nose,3.0
nosedive,2.584962500721156
nosotro,2.584962500721156
nostri,2.584962500721156
nosyass,2.584962500721156
not,0.0
nota,2.584962500721156
notch,2.584962500721156
note,3.0
notes,2.584962500721156
nother,2.584962500721156
nothin,0.0
nothing,0.0
nothingi,2.584962500721156
nothingness,3.169925001442312
nothings,2.3398500028846247
notice,3.0
noticed,2.584962500721156
notion,2.584962500721156
notoriety,2.584962500721156
nouns,2.584962500721156
nova,2.584962500721156
novelist,2.584962500721156
november,2.584962500721156
novia,2.584962500721156
now,0.0
nowhere,0.0
nowheres,2.584962500721156
nowlegacy,2.584962500721156
nownananow,2.584962500721156
nows,3.169925001442312
nowt,2.584962500721156
nth,2.584962500721156
nu,2.584962500721156
nubs,2.584962500721156
nuevo,2.584962500721156
nuff,2.584962500721156
nuisance,2.584962500721156
numb,2.3398500028846247
number,0.0
numbers,3.169925001442312
numerous,2.584962500721156
nun,2.584962500721156
nuova,2.584962500721156
nurluftballons,2.584962500721156
nursin,2.584962500721156
nut,3.169925001442312
nuts,2.584962500721156
nwantiti,2.584962500721156
nyash,2.584962500721156
nyem,2.584962500721156
nyu,3.169925001442312
nyunyunyu,3.169925001442312
né,2.584962500721156
o,3.0
oak,2.584962500721156
oath,2.584962500721156
obeyed,2.584962500721156
obeyer,2.584962500721156
observe,2.584962500721156
obsessed,3.0
obsessing,2.584962500721156
obsession,2.584962500721156
obsessively,2.584962500721156
obvious,2.584962500721156
obviously,2.584962500721156
occasion,2.584962500721156
occupying,2.584962500721156
occurred,2.584962500721156
ocean,1.315172029168969
oceans,3.169925001442312
oclock,3.169925001442312
octave,2.584962500721156
ocupá,2.584962500721156
odd,2.584962500721156
odds,3.169925001442312
oee,2.584962500721156
oel,2.584962500721156
of,0.0
off,0.0
offences,2.584962500721156
offense,2.584962500721156
offer,3.169925001442312
offers,3.169925001442312
offwhite,2.584962500721156
og,3.169925001442312
ogni,2.584962500721156
oh,0.0
oha,2.584962500721156
ohaaaoh,2.584962500721156
ohahh,2.584962500721156
ohh,3.0
ohhhh,2.584962500721156
ohhohah,2.584962500721156
ohlalalalalalala,2.584962500721156
oho,2.584962500721156
ohoh,0.0
ohohoh,0.0
ohohohoh,1.315172029168969
ohohohoha,2.584962500721156
ohohohohoh,3.0
ohohohohohoh,2.584962500721156
ohohohohohohoh,2.584962500721156
ohohyeah,2.584962500721156
ohooh,2.3398500028846247
ohoohohohoh,2.584962500721156
ohwoah,3.169925001442312
ohwoahwoah,3.169925001442312
ohyeah,2.584962500721156
oil,2.584962500721156
ok,2.584962500721156
okay,0.0
okayhonorable,2.584962500721156
okaymetro,2.584962500721156
okayokay,2.584962500721156
oklahoma,2.584962500721156
ol,3.0
old,0.0
older,0.0
oldfashioned,2.584962500721156
oldies,2.584962500721156
ole,2.584962500721156
olivia,2.584962500721156
olly,2.584962500721156
olvidando,2.584962500721156
olvidaron,2.584962500721156
olympus,2.584962500721156
omalleys,2.584962500721156
omega,2.584962500721156
omoge,2.584962500721156
on,0.0
once,0.0
one,0.0
ones,0.0
onetime,2.584962500721156
onetrack,3.169925001442312
oneway,3.169925001442312
ongoing,2.584962500721156
onim,2.584962500721156
onion,2.584962500721156
onlike,2.584962500721156
only,0.0
onscreen,2.584962500721156
onto,3.169925001442312
onward,2.584962500721156
onyx,2.584962500721156
onеs,2.584962500721156
oogachaka,2.584962500721156
oogaooga,2.584962500721156
ooh,0.0
oohah,2.584962500721156
oohahh,2.584962500721156
oohhoo,3.169925001442312
oohhoohoo,2.584962500721156
oohlala,2.584962500721156
oohoh,2.584962500721156
oohohohoh,2.584962500721156
oohoo,2.584962500721156
oohooh,0.0
oohoohhoo,2.584962500721156
oohoohooh,1.315172029168969
oohoohoohooh,3.0
oohoohoohoohoohoh,2.584962500721156
oohoohoohoohoohoohooh,2.584962500721156
ooo,2.584962500721156
oooh,3.169925001442312
ooohh,2.584962500721156
ooohoo,2.584962500721156
ooohooo,2.584962500721156
ooooh,2.584962500721156
oooohoooooh,2.584962500721156
oooooh,2.584962500721156
ooovy,2.584962500721156
oop,2.584962500721156
oops,2.584962500721156
opacity,2.584962500721156
open,0.0
opened,3.0
openin,2.584962500721156
opening,2.584962500721156
opens,3.169925001442312
opera,2.584962500721156
operates,2.584962500721156
operator,2.584962500721156
ophelia,2.584962500721156
opinions,2.584962500721156
opongo,2.584962500721156
opp,2.584962500721156
opponent,2.584962500721156
opportunities,2.584962500721156
opposite,2.584962500721156
oppression,2.584962500721156
opps,2.584962500721156
optimist,2.584962500721156
option,2.584962500721156
options,2.584962500721156
opuscolo,2.584962500721156
or,0.0
ora,2.584962500721156
oracabess,2.584962500721156
orange,2.584962500721156
orchids,2.584962500721156
order,2.584962500721156
ordered,3.0
ordinary,3.0
origami,2.584962500721156
original,2.584962500721156
orologio,2.584962500721156
orous,2.584962500721156
orphanages,2.584962500721156
os,2.584962500721156
ospite,2.584962500721156
other,0.0
others,1.315172029168969
otherside,2.584962500721156
otra,2.584962500721156
otro,2.584962500721156
ought,3.0
oughta,2.584962500721156
ounce,2.584962500721156
our,0.0
ours,3.0
ourselves,3.0
out,0.0
outdrew,2.584962500721156
outer,3.169925001442312
outlaws,2.584962500721156
outofstate,2.584962500721156
outrun,3.169925001442312
outrunning,2.584962500721156
outside,0.0
outta,2.3398500028846247
ovation,3.169925001442312
ovens,2.584962500721156
over,0.0
overboard,2.584962500721156
overbored,2.584962500721156
overcompensate,2.584962500721156
overdosed,2.584962500721156
overflow,2.584962500721156
overload,2.584962500721156
overlooked,2.584962500721156
overseas,2.584962500721156
oversold,2.584962500721156
overthrew,2.584962500721156
overturned,2.584962500721156
overwhelmed,2.584962500721156
ovеr,2.584962500721156
ow,1.315172029168969
owe,3.169925001442312
own,0.0
owner,2.584962500721156
owt,2.584962500721156
oww,2.584962500721156
oxygen,2.584962500721156
oye,2.584962500721156
ozone,2.584962500721156
p,2.584962500721156
pa,3.169925001442312
pac,2.584962500721156
pace,2.584962500721156
pacific,3.169925001442312
pacing,2.584962500721156
pack,3.169925001442312
packaged,2.584962500721156
packed,1.315172029168969
paddle,2.584962500721156
padi,2.584962500721156
padres,2.584962500721156
padrone,2.584962500721156
pads,3.169925001442312
page,2.3398500028846247
pages,3.0
pagó,2.584962500721156
paid,1.315172029168969
pain,0.0
painful,3.0
pains,3.169925001442312
paint,1.315172029168969
painted,2.584962500721156
pair,3.169925001442312
pal,2.584962500721156
palace,3.169925001442312
pale,3.0
palestine,2.584962500721156
palisades,2.584962500721156
palm,2.3398500028846247
palms,2.584962500721156
pan,3.169925001442312
pandora,2.584962500721156
panic,2.584962500721156
panmunjom,2.584962500721156
panorama,2.584962500721156
panoramic,2.584962500721156
panties,2.584962500721156
pants,3.0
pantyhose,2.584962500721156
papa,2.584962500721156
papapaparty,2.584962500721156
papari,2.584962500721156
paparipa,2.584962500721156
papas,2.584962500721156
paper,2.3398500028846247
paperback,2.584962500721156
papers,3.0
papi,2.584962500721156
pappa,2.584962500721156
pappalardo,2.584962500721156
par,2.584962500721156
para,3.169925001442312
parade,3.169925001442312
paraderest,2.584962500721156
paradise,2.3398500028846247
paragoni,2.584962500721156
paralyzing,2.584962500721156
paranoia,3.169925001442312
paranoid,2.584962500721156
paraparadise,2.584962500721156
pardon,2.584962500721156
parents,3.0
paris,2.584962500721156
park,3.0
parking,3.169925001442312
parlano,2.584962500721156
paroled,3.169925001442312
parqueao,2.584962500721156
part,1.315172029168969
particular,2.584962500721156
partie,2.584962500721156
parties,2.584962500721156
partment,2.584962500721156
partner,3.0
parts,2.584962500721156
party,0.0
partys,3.0
pasa,2.584962500721156
pass,0.0
passato,2.584962500721156
passed,2.3398500028846247
passenger,3.169925001442312
passin,3.0
passing,2.584962500721156
passion,3.0
passionate,2.584962500721156
passioni,2.584962500721156
passions,2.584962500721156
passo,2.584962500721156
password,2.584962500721156
past,0.0
pasted,2.584962500721156
pasternak,2.584962500721156
pastilla,2.584962500721156
pastimе,2.584962500721156
pastries,2.584962500721156
pastry,2.584962500721156
patek,2.584962500721156
patent,2.584962500721156
paterson,2.584962500721156
path,3.169925001442312
pathetic,2.584962500721156
pathway,2.584962500721156
patience,3.0
patient,2.584962500721156
patiently,2.584962500721156
patricia,2.584962500721156
patrás,2.584962500721156
patterson,2.584962500721156
patty,2.584962500721156
paul,3.169925001442312
pauper,2.584962500721156
pause,2.584962500721156
pausing,2.584962500721156
pavement,3.169925001442312
pavements,2.584962500721156
pawn,3.169925001442312
pay,0.0
payback,2.584962500721156
paycheck,2.584962500721156
payin,3.169925001442312
payola,2.584962500721156
payphone,2.584962500721156
payroll,2.584962500721156
pays,3.169925001442312
pda,2.584962500721156
pe,2.584962500721156
pea,3.169925001442312
peace,1.315172029168969
peach,2.584962500721156
peaches,3.169925001442312
peak,2.584962500721156
peakin,2.584962500721156
peanut,2.584962500721156
pearl,2.584962500721156
pearls,2.584962500721156
peccati,2.584962500721156
peculiar,2.584962500721156
pedal,3.169925001442312
pedestal,2.584962500721156
peep,2.584962500721156
peeped,2.584962500721156
peeps,2.584962500721156
peers,2.584962500721156
pele,2.584962500721156
peles,2.584962500721156
pen,3.169925001442312
pena,2.584962500721156
pendent,2.584962500721156
pendere,2.584962500721156
pendulums,2.584962500721156
penetration,2.584962500721156
penitentiary,2.584962500721156
pennies,2.584962500721156
penny,3.169925001442312
pens,3.169925001442312
pensando,2.584962500721156
pensieri,2.584962500721156
penthouse,2.584962500721156
people,0.0
peoples,3.169925001442312
peoplе,2.584962500721156
pepa,2.584962500721156
pepped,2.584962500721156
per,2.584962500721156
perceive,2.584962500721156
percent,2.584962500721156
percentage,2.584962500721156
perché,2.584962500721156
percussion,2.584962500721156
perdedor,2.584962500721156
perdere,2.584962500721156
perfect,0.0
perfectly,3.0
perfora,2.584962500721156
perform,2.584962500721156
perfume,3.0
period,2.584962500721156
perish,2.584962500721156
perks,2.584962500721156
permanent,2.584962500721156
pero,2.584962500721156
peron,2.584962500721156
perrear,2.584962500721156
persevering,2.584962500721156
person,3.169925001442312
persona,2.584962500721156
personal,3.169925001442312
perspective,3.169925001442312
peru,2.584962500721156
però,2.584962500721156
peso,2.584962500721156
pet,2.584962500721156
peter,3.0
petticoat,2.584962500721156
petticoats,2.584962500721156
petto,2.584962500721156
pews,2.584962500721156
peyton,2.584962500721156
pezzi,2.584962500721156
pfeiffer,2.584962500721156
pg,2.584962500721156
pharrell,2.584962500721156
phase,2.584962500721156
phat,2.584962500721156
phatness,2.584962500721156
phenergan,2.584962500721156
phew,2.584962500721156
phife,2.584962500721156
philippines,2.584962500721156
philly,2.584962500721156
philosophy,2.584962500721156
phoenix,2.584962500721156
phone,0.0
phones,2.584962500721156
phony,3.169925001442312
photo,2.584962500721156
photograph,2.584962500721156
photographs,3.169925001442312
photoopportunity,2.584962500721156
photos,2.584962500721156
phu,2.584962500721156
physical,3.169925001442312
piano,3.0
pianos,2.584962500721156
pic,2.584962500721156
picasso,2.584962500721156
pick,3.0
picked,2.3398500028846247
picker,2.584962500721156
picket,2.584962500721156
picking,2.584962500721156
pickup,2.584962500721156
picnic,2.584962500721156
pics,3.169925001442312
