decade_id,term_str,n,tfidf,max_pos,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
0,morgue,1,0.0016851124515783,NN,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,mother,3,0.0,NN,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0,mourn,1,0.0010332219691793,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,music,8,0.0,NN,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0,muzzle,1,0.0016851124515783,NN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,mystery,5,0.001906657433902,NN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,nasty,1,0.0003813314867804,JJ,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,negative,1,0.0016851124515783,JJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,neighbor,1,0.0016851124515783,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,nervous,1,0.0,JJ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,nightmare,1,0.0010332219691793,NN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,noose,1,0.0010332219691793,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,offense,1,0.0016851124515783,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,opera,1,0.0016851124515783,NN,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,overload,1,0.0016851124515783,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,paddle,1,0.0016851124515783,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,pain,7,0.0,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,paranoia,1,0.0010332219691793,NN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,pastry,1,0.0016851124515783,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,pawn,1,0.0010332219691793,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0,pay,16,0.0,VB,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,peace,11,0.0018861658827716,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,penetration,1,0.0016851124515783,NN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,perceive,1,0.0016851124515783,VBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,perfect,10,0.0,JJ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,picket,1,0.0016851124515783,NN,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,picnic,1,0.0016851124515783,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,pleasant,1,0.0010332219691793,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,police,1,0.0003813314867804,NN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0,policeman,1,0.0010332219691793,NNP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0,porn,3,0.0050553373547349,NNS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,possess,1,0.0010332219691793,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,pound,2,0.0020664439383587,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,praise,1,0.0016851124515783,VBP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,praised,1,0.0016851124515783,VBD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,pray,1,0.0001714696257065,VBP,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
0,precious,1,0.0003813314867804,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,present,2,0.0013037809647979,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,pretending,1,0.0010332219691793,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,pretty,17,0.0,RB,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,priest,5,0.0051661098458968,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,prison,1,0.0006518904823989,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,progress,1,0.0016851124515783,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,promise,10,0.0017146962570651,VBP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,prostitute,1,0.0016851124515783,NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,proud,3,0.0011439944603412,JJ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,puppy,2,0.0033702249031566,JJ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,real,43,0.0,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,rebel,1,0.0010332219691793,NN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,receiving,1,0.0016851124515783,VBG,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,reckless,1,0.0010332219691793,JJ,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,reconciliation,1,0.0016851124515783,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,regret,10,0.0038133148678041,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,respect,1,0.0010332219691793,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,respects,1,0.0016851124515783,NNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,revolution,1,0.0006518904823989,NN,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,rob,2,0.0020664439383587,VB,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,romance,2,0.0033702249031566,NN,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,rubbish,1,0.0016851124515783,JJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,rule,2,0.0013037809647979,NN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,safe,1,0.0003813314867804,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,saint,2,0.0013037809647979,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,satisfied,1,0.0006518904823989,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,save,13,0.0,VB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,scare,1,0.0016851124515783,NNP,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
0,scream,2,0.000342939251413,VBP,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0
0,serve,1,0.0010332219691793,VB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0,sex,11,0.0018861658827716,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,shaking,1,0.0003813314867804,VBG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,shame,4,0.0,NN,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,share,1,0.0,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,shattered,2,0.0020664439383587,VBD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,shell,1,0.0001714696257065,NNP,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0
0,shining,1,0.0006518904823989,VBG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,shit,19,0.0032579228884237,NN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,shiver,1,0.0001714696257065,VB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,shock,6,0.0101106747094699,NNP,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
0,shoot,1,0.0001714696257065,VBP,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,shopping,1,0.0016851124515783,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,shot,4,0.000685878502826,NN,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0
0,shoulder,3,0.0005144088771195,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,sick,8,0.0013717570056521,NN,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,silly,1,0.0006518904823989,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
0,sin,1,0.0001714696257065,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,sing,49,0.0,VBG,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0,sir,3,0.0050553373547349,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,skid,1,0.0016851124515783,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,slip,15,0.0,NN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
0,smash,3,0.0019556714471968,VB,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,smell,25,0.0042867406426628,VBP,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,smile,29,0.0,NN,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,smiling,7,0.0045632333767926,VBG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,snare,1,0.0016851124515783,NN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,sore,1,0.0010332219691793,JJR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,sour,2,0.0020664439383587,JJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,special,4,0.000685878502826,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,spirits,2,0.0013037809647979,NNS,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,stain,1,0.0006518904823989,NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,star,2,0.000342939251413,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,steal,1,0.0001714696257065,VB,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,stone,9,0.0034319833810237,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,strike,1,0.0006518904823989,VBP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,strip,6,0.0039113428943937,VB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,succeed,1,0.0010332219691793,VB,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,sun,27,0.0,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,sunshine,10,0.0017146962570651,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,surprise,2,0.000342939251413,NN,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0,surrender,16,0.0104302477183833,NNP,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,swear,3,0.0,VBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,sweet,39,0.0,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,sweetheart,5,0.0051661098458968,NN,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0,swim,4,0.0015253259471216,VB,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,teach,4,0.0015253259471216,VB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,terrorism,1,0.0016851124515783,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,thrill,6,0.0,NN,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0,thug,3,0.0050553373547349,VB,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,toast,2,0.0007626629735608,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,top,5,0.0008573481285325,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,treason,1,0.0016851124515783,NN,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0
0,treat,3,0.0005144088771195,NN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,tree,4,0.0015253259471216,NN,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0,trick,2,0.000342939251413,NN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
0,true,20,0.0,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,truth,18,0.0,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,ugly,3,0.0019556714471968,JJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,undecided,3,0.0050553373547349,JJ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,understanding,1,0.0010332219691793,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,united,9,0.0092989977226143,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,unity,1,0.0016851124515783,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,unwell,1,0.0016851124515783,JJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,vacation,1,0.0010332219691793,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,victim,5,0.0032594524119947,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,victorious,3,0.0050553373547349,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,violence,4,0.0015253259471216,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,virgin,2,0.0033702249031566,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,virtue,1,0.0016851124515783,VB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,vision,1,0.0001714696257065,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,wait,22,0.0,VB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,wane,1,0.0016851124515783,VBP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,wanting,1,0.0003813314867804,VBG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,war,4,0.0,NN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,waste,31,0.0053155583969019,VB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,wasted,1,0.0001714696257065,VBD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,watch,7,0.0,VB,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,wear,6,0.0022879889206824,VB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0,weep,2,0.0033702249031566,NNP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,weight,8,0.0030506518942433,NN,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,weird,1,0.0003813314867804,NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,whim,1,0.0016851124515783,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0
0,whine,2,0.0020664439383587,NN,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,white,15,0.0,JJ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,wholesome,1,0.0016851124515783,VBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,whore,1,0.0010332219691793,NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,wicked,1,0.0006518904823989,JJ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,wild,3,0.0,JJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
0,word,10,0.0,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,words,30,0.0,NNS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,worry,2,0.0,VBP,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,worse,4,0.0015253259471216,JJR,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,wound,1,0.0010332219691793,VB,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,wreck,1,0.0006518904823989,VB,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0
0,young,27,0.0,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,youth,3,0.0030996659075381,NN,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1,absence,1,0.0010976194603332,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,abyss,1,0.0010976194603332,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,ache,1,0.0010976194603332,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
1,aching,3,0.0012152960541298,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
1,afraid,2,0.0003643135814872,JJ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
1,agreed,1,0.0010976194603332,VBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,alive,11,0.0,JJ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,angel,3,0.0,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1,apologize,1,0.0010976194603332,VB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1,applause,2,0.0021952389206664,NN,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1,argue,1,0.0010976194603332,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,ashamed,1,0.0006925207756232,JJ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
1,attack,1,0.0006925207756232,NN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
1,awful,1,0.0017901402359564,JJ,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,baby,128,0.0,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,bad,22,0.0,JJ,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,beating,1,0.0001821567907436,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,beautiful,11,0.0020037246981798,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,bee,3,0.0053704207078694,NN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,believing,1,0.0010976194603332,VBG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,bitch,9,0.0016394111166926,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,bizarre,1,0.0006925207756232,JJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
1,black,7,0.0,NNP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
1,blame,17,0.0,VB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,blessed,1,0.0010976194603332,VBN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,blindness,1,0.0017901402359564,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
1,bliss,6,0.0107408414157388,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,bloody,1,0.0010976194603332,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,bout,11,0.0,IN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,boy,5,0.0,NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,brilliant,1,0.0017901402359564,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,broke,24,0.0,VBD,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,broken,3,0.0,JJ,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,brother,10,0.0,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,buried,2,0.0013850415512465,VBD,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,burnt,2,0.0035802804719129,NNP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,buzz,3,0.0032928583809996,NN,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,calls,4,0.0,VBZ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
1,case,1,0.0001821567907436,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,cheat,1,0.0017901402359564,VB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,child,9,0.0,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,chocolate,4,0.0071605609438259,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,church,3,0.0005464703722308,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,clap,16,0.0110803324099723,VB,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,clean,1,0.0001821567907436,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,comatose,1,0.0017901402359564,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,comfort,2,0.0008101973694198,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,conscience,1,0.0006925207756232,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,convince,2,0.0013850415512465,VB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,count,1,0.0001821567907436,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,cracked,1,0.0006925207756232,VBD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
1,crawl,1,0.0006925207756232,VB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,crazy,6,0.0,JJ,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,cream,1,0.0006925207756232,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1,criminal,1,0.0017901402359564,JJ,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0
1,cross,1,0.0,VB,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,cruel,3,0.0020775623268698,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,crumbling,4,0.0071605609438259,VBG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
1,cry,1,0.0,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
1,crying,11,0.0,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
1,daft,1,0.0017901402359564,NNP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,damn,5,0.0,NN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,dance,76,0.0,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,danger,1,0.0017901402359564,NNP,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,dare,9,0.0036458881623894,VBP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,darkness,7,0.0012750975352053,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,darling,14,0.0,NNP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,deal,1,0.0004050986847099,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1,deny,2,0.0008101973694198,VB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,denying,3,0.0053704207078694,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,desert,1,0.0004050986847099,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,destroyed,2,0.0035802804719129,VBN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,devil,1,0.0001821567907436,NN,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,diamond,2,0.0008101973694198,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,diary,1,0.0010976194603332,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,die,26,0.0,VBP,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,dirty,2,0.0003643135814872,NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,doomed,1,0.0017901402359564,VBN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,doubt,2,0.0,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0
1,drown,2,0.0035802804719129,IN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,dying,5,0.0009107839537181,VBG,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
1,electric,10,0.0018215679074362,JJ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1,embrace,4,0.002770083102493,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1,enchant,1,0.0017901402359564,VBP,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1,endless,2,0.0013850415512465,JJ,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,entertain,1,0.0004050986847099,VBP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,erase,1,0.0010976194603332,VB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
1,escape,3,0.0005464703722308,NN,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,exalted,1,0.0017901402359564,VBN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
