,PC1,PC2,PC3,PC4,PC5,PC6
titties,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
titanium,0.05528471111594287,-0.008490320098937403,0.0437492890139113,-0.080774950143412,0.04238505785018421,-0.012182621693241255
tissue,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
tirarno,0.0165853852328659,0.00381814513356689,0.001930514154321305,0.022087594667206955,0.0009106009050589787,0.0007050622214885887
tira,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
tiptoe,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tipsy,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tippy,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
todita,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
todo,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
toetotoe,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tonta,0.020731731541082345,0.004772681416958606,0.002413142692901627,0.02760949333400866,0.0011382511313237213,0.0031755946586840772
tormented,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
topped,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
topless,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
toothcomb,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
tooohoohooh,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
tools,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
tool,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
tonights,0.014088140716575574,-0.16923722600249858,-0.10355430256367516,-0.032312390925538476,-0.16295841102917702,-0.010121738543457742
toked,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tonic,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
tonguetied,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
toned,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tone,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tomboy,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tomar,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
toker,-0.015885282700647523,0.008236146982594993,0.02309335509571288,0.0016028031968530337,-0.016348698180109835,0.0015468552245692369
treats,0.002167406264088549,-0.026036496308076695,-0.01593143116364233,-0.0049711370654674574,-0.025070524773719533,-0.0036942302089363345
treehouse,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
treetop,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
tremble,0.0016255546980664104,-0.019527372231057515,-0.01194857337273174,-0.00372835279910059,-0.01880289358028964,-0.00037498208354951127
uhuhuhoh,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
uhoh,0.010837031320442747,-0.13018248154038353,-0.07965715581821166,-0.02485568532733729,-0.12535262386859766,-0.011902479054193511
ugliness,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tеnd,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
tú,0.04975615569859769,0.01145443540070067,0.005791542462963912,0.06626278400162088,0.002731802715176936,-0.0016897080712759938
títere,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
typical,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
twoply,0.015077648486166216,-0.0023155418451647433,0.011931624276521252,-0.022029531857294154,0.011559561231868411,-0.00018826885135396091
twopiece,0.004146346308216447,0.0009545362833917161,0.00048262853858032284,0.0055218986668017014,0.00022765022626474303,0.0001302275347032819
twohand,-0.0033419177891130616,-0.0022549135953147184,-0.0006136703424690902,0.0014593883543497586,0.004636629392039828,0.0003437970764368541
twisting,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
twirl,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
twinkies,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
twentytwo,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
twentythree,-0.010025753367339282,-0.006764740785944219,-0.001841011027407288,0.0043781650630493165,0.013909888176119618,-0.0015650130740259853
twentysix,-0.013367671156452394,-0.009019654381258974,-0.002454681369876389,0.0058375534173990985,0.01854651756815952,0.005245753040167193
twentyone,0.0456098093903812,0.010499899117308944,0.005308913924383587,0.060740885334819104,0.002504152488912189,0.0061931760882564905
uhyuhyuhyuh,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
umbilical,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
umbrella,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
undertow,0.002167406264088549,-0.026036496308076695,-0.01593143116364233,-0.0049711370654674574,-0.025070524773719533,-0.0036942302089363345
unfold,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
unfastened,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
unfamiliar,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
unease,-0.004490102984081935,0.027342654445339,-0.024419511913434142,-0.009138135010651686,-0.0006052234917642722,-0.0008652425470184841
undress,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
undo,0.0165853852328659,0.00381814513356689,0.001930514154321305,0.022087594667206955,0.0009106009050589787,0.0007050622214885887
underwater,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
underrated,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
unanswered,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
underdogs,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
undecided,0.0016255546980664104,-0.019527372231057515,-0.01194857337273174,-0.00372835279910059,-0.01880289358028964,-0.00037498208354951127
und,-0.00898020596816387,0.054685308890678,-0.048839023826868284,-0.018276270021303373,-0.0012104469835285444,-0.0017304850940369682
uncurled,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
unbelievable,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
unappreciated,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
unapologetic,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
twentyfour,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
twentyeight,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
twelve,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
trony,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
tu,0.024878077849298845,0.005727217700350335,0.002895771231481956,0.03313139200081044,0.001365901357588468,-0.0008448540356379969
truе,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
truths,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
trumpet,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
trout,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
troubled,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
tropical,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
trojan,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
tube,0.001083703132044272,-0.013018248154038316,-0.007965715581821147,-0.0024855685327337227,-0.012535262386859735,0.0018226567847129639
trifles,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tries,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
tribulations,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
trials,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tres,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
trends,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
trembles,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tub,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
tucked,0.024878077849298845,0.005727217700350335,0.002895771231481956,0.03313139200081044,0.001365901357588468,-0.0008448540356379969
tvs,-0.0059868039787759056,0.036456872593785314,-0.03255934921791217,-0.012184180014202243,-0.0008069646556857012,-0.0012145695421091982
turkey,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tux,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tuviese,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tuviera,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
tututututu,0.0165853852328659,0.00381814513356689,0.001930514154321305,0.022087594667206955,0.0009106009050589787,0.0007050622214885887
tusa,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
tus,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
turquoise,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
tuoi,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
tucks,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tuo,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
tunnels,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
tunnel,0.001083703132044272,-0.013018248154038316,-0.007965715581821147,-0.0024855685327337227,-0.012535262386859735,0.0018226567847129639
tuning,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
tuned,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tumble,-0.0059868039787759056,0.036456872593785314,-0.03255934921791217,-0.012184180014202243,-0.0008069646556857012,-0.0012145695421091982
tumba,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tipping,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
tings,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tingle,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
tempoe,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tatari,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
tata,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tardes,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
tarapaparipa,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tar,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
taps,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tantrum,0.0290244241575153,0.006681753983742051,0.0033783997700622824,0.038653290667612146,0.0015935515838532094,0.0012000509904952212
tantric,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tanta,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tans,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tanks,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
tank,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tangled,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
tal,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
takea,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
taiwan,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
tail,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
tats,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
tattered,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tatuaggi,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
teetering,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
tempi,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
temper,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
temible,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
tellers,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
telephone,0.0016255546980664104,-0.019527372231057515,-0.01194857337273174,-0.00372835279910059,-0.01880289358028964,-0.00037498208354951127
telepatía,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
telecaster,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
teens,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tbone,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
tee,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
technology,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
teatime,0.0165853852328659,0.00381814513356689,0.001930514154321305,0.022087594667206955,0.0009106009050589787,0.0007050622214885887
teasing,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
teasin,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
teas,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
teardrop,-0.013367671156452394,-0.009019654381258974,-0.002454681369876389,0.0058375534173990985,0.01854651756815952,0.005245753040167193
tackled,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tack,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tables,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
svidaniya,0.001083703132044272,-0.013018248154038316,-0.007965715581821147,-0.0024855685327337227,-0.012535262386859735,0.0018226567847129639
sweater,0.0165853852328659,0.00381814513356689,0.001930514154321305,0.022087594667206955,0.0009106009050589787,0.0007050622214885887
swayin,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
sway,0.0016255546980664104,-0.019527372231057515,-0.01194857337273174,-0.00372835279910059,-0.01880289358028964,-0.00037498208354951127
swap,-0.007483504973469895,0.045571090742231694,-0.04069918652239026,-0.01523022501775282,-0.0010087058196071232,0.005428880478050166
swanging,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
swan,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
swag,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
sussed,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
sweep,0.0016255546980664104,-0.019527372231057515,-0.01194857337273174,-0.00372835279910059,-0.01880289358028964,-0.00037498208354951127
surе,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
survivors,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
surrounds,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
surrounding,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
surprises,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
support,0.002167406264088549,-0.026036496308076695,-0.01593143116364233,-0.0049711370654674574,-0.025070524773719533,-0.0036942302089363345
supply,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
sweaty,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
sweetest,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
ta,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
symptoms,0.0165853852328659,0.00381814513356689,0.001930514154321305,0.022087594667206955,0.0009106009050589787,0.0007050622214885887
t,-0.007942641350323743,0.004118073491297486,0.01154667754785641,0.0008014015984265148,-0.008174349090054895,0.002650014274458202
sólo,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
síguelo,0.020731731541082345,0.004772681416958606,0.002413142692901627,0.02760949333400866,0.0011382511313237213,0.0031755946586840772
sí,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
sì,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
sé,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
system,0.001083703132044272,-0.013018248154038316,-0.007965715581821147,-0.0024855685327337227,-0.012535262386859735,0.0018226567847129639
symphony,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
swelter,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
symbolic,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
sydney,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
sworn,-0.0059868039787759056,0.036456872593785314,-0.03255934921791217,-0.012184180014202243,-0.0008069646556857012,-0.0012145695421091982
swore,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
sword,0.0016255546980664104,-0.019527372231057515,-0.01194857337273174,-0.00372835279910059,-0.01880289358028964,-0.00037498208354951127
swingin,0.004334812528177098,-0.05207299261615339,-0.03186286232728466,-0.009942274130934915,-0.050141049547439066,-0.007388460417872669
swept,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
temple,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
temporary,0.001083703132044272,-0.013018248154038316,-0.007965715581821147,-0.0024855685327337227,-0.012535262386859735,0.0018226567847129639
timе,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tempt,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
threefive,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
threecard,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
threatenin,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
thotty,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
thottie,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
thorny,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
thorn,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
thong,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
thiswas,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
thirtyone,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
thirty,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
thirties,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
thirteen,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
thirst,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
thinkers,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
thingsll,-0.004490102984081935,0.027342654445339,-0.024419511913434142,-0.009138135010651686,-0.0006052234917642722,-0.0008652425470184841
thigh,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
threesomes,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
thrift,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
thrilled,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
ticktock,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
timing,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
timers,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
timer,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
timepiece,0.010051765657444128,-0.00154369456344316,0.007954416184347486,-0.01468635457152941,0.0077063741545789245,-0.002429163346677225
timber,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
